timestamp,open,high,low,close,volume
2019-06-21,133.3500,135.2500,132.5500,133.8900,5742483
2019-06-20,132.9000,133.8000,131.5100,133.6300,3803617
2019-06-19,130.3200,131.5400,129.8700,130.6100,3847212
2019-06-18,128.4000,131.3500,128.2100,130.3300,4756118
2019-06-17,127.2100,128.2300,126.6800,127.3200,2607918
2019-06-14,126.6100,127.6500,125.5000,127.2300,2530176
2019-06-13,127.3500,128.4000,126.7600,127.1700,3495200
2019-06-12,126.7500,127.5200,126.0800,127.1000,3034623
2019-06-11,129.0000,129.6000,126.9600,127.2800,4516322
2019-06-10,125.4700,127.2800,125.2400,125.7400,3705109
2019-06-07,124.3800,125.6300,124.0800,124.4600,2547716
2019-06-06,123.1000,123.9500,122.2342,123.3900,3295687
2019-06-05,123.4000,123.6400,121.9600,123.1200,3598662
2019-06-04,121.8100,122.7700,120.7500,122.0800,4060408
2019-06-03,119.9100,121.6900,119.7600,120.6500,4161778
2019-05-31,119.7900,120.7491,118.7400,119.8100,4711664
2019-05-30,121.6100,122.6778,121.2775,121.8400,2878304
2019-05-29,120.5000,122.8250,120.2600,121.4800,5330040
2019-05-28,122.9000,123.4600,121.5100,121.5900,4889389
2019-05-24,123.5200,124.0800,122.2100,122.9000,3802541
2019-05-23,122.1000,123.7600,121.4100,122.2600,4964856
2019-05-22,124.2500,125.4393,123.5200,123.5600,4620431
2019-05-21,123.3300,125.0710,122.7200,124.9500,5492942
2019-05-20,121.5600,123.0250,121.3100,122.4300,6312469
2019-05-17,124.3800,125.5300,122.3150,122.7600,6122573
2019-05-16,128.4300,128.5300,126.4150,126.6100,4316590
2019-05-15,125.9100,127.9600,124.9800,127.3000,2875870
2019-05-14,126.5000,128.5550,125.7000,127.4700,4019072
2019-05-13,127.5100,127.5200,124.0800,125.3000,8580682
2019-05-10,130.5300,131.7300,127.9200,131.3400,5240634
2019-05-09,130.2200,131.6800,128.1800,131.2000,5906152
2019-05-08,133.0200,134.4200,131.7900,131.9500,4140454
2019-05-07,135.2000,136.0000,132.0600,133.6700,5622885
2019-05-06,134.7800,137.4900,134.3100,136.7600,4866540
2019-05-03,136.1200,139.2000,135.8000,139.0600,4154832
2019-05-02,138.5200,138.5400,134.3800,135.1700,5405699
2019-05-01,139.5800,139.9300,137.6400,138.1500,3652030
2019-04-30,139.9900,140.0000,137.5800,139.4200,3862031
2019-04-29,139.5000,140.4500,138.8200,139.0200,3374270
2019-04-26,136.5600,139.0300,135.8900,139.0300,5119376
2019-04-25,137.0500,137.4600,134.0900,136.1300,5094869
2019-04-24,139.7500,140.3000,136.5600,137.7300,8694391
2019-04-23,142.0000,143.1300,141.4400,142.0300,5930455
2019-04-22,142.9500,143.1800,141.4300,142.3800,3637910
2019-04-18,142.8000,144.7700,142.4200,143.3600,4504507
2019-04-17,143.0000,144.4950,142.4600,142.7400,3469375
2019-04-16,140.5600,142.2100,139.5900,142.0300,2673062
2019-04-15,141.6700,142.4300,139.6700,140.2500,3030187
2019-04-12,141.0000,141.9200,139.8100,141.2000,4382980
2019-04-11,137.5900,139.5850,136.9800,138.8700,2762939
2019-04-10,137.1600,138.2099,136.2800,137.5300,3310886
2019-04-09,138.6500,138.9050,136.0700,136.3500,3316822
2019-04-08,140.0000,140.1200,138.6100,139.8200,2497583
2019-04-05,141.1000,141.1500,139.9200,140.3600,2812451
2019-04-04,139.1400,140.8700,139.0000,140.1300,2988945
2019-04-03,139.8500,140.5500,138.4100,139.2600,4821813
2019-04-02,140.1500,140.6900,139.2300,140.1900,2529038
2019-04-01,137.6900,140.3700,136.3200,140.2500,5081522
2019-03-29,134.0000,136.2800,133.6200,135.4900,4681573
2019-03-28,131.9000,132.8000,131.1600,132.3700,2487176
2019-03-27,132.2700,132.4700,130.2500,131.2000,2378318
2019-03-26,132.6900,133.5600,131.1300,131.8400,2638304
2019-03-25,129.5900,132.0000,129.2300,131.3800,3199920
2019-03-22,132.9900,133.3000,129.4900,129.7700,5745823
2019-03-21,132.1600,134.6000,132.0100,134.0600,2635695
2019-03-20,133.8300,134.1500,132.0600,133.0100,3522060
2019-03-19,135.3500,135.7100,133.5100,134.1500,3315928
2019-03-18,132.7000,134.2000,132.5300,134.1000,4095418
2019-03-15,133.8700,134.5300,131.9808,132.6700,7049923
2019-03-14,132.8400,134.0700,132.0200,133.6900,3742487
2019-03-13,133.9800,134.3100,132.6900,133.5000,4285187
2019-03-12,133.2400,133.3800,131.9200,132.4800,4208776
2019-03-11,131.9100,133.4000,131.5950,133.1100,3914781
2019-03-08,130.5000,132.1300,130.2300,131.3500,4237956
2019-03-07,134.3800,134.8100,131.6200,132.8000,4290794
2019-03-06,137.5400,137.6589,134.7300,134.8300,3886033
2019-03-05,138.0600,138.4600,137.0000,137.1400,3122878
2019-03-04,138.8000,139.7704,137.0950,138.3500,3859825
2019-03-01,138.8600,139.4999,136.9400,137.4700,3810952
2019-02-28,138.5500,139.0000,137.1400,137.3400,4023970
2019-02-27,137.8600,139.6400,137.1400,139.5800,3441015
2019-02-26,136.5300,139.0300,135.2700,137.9800,7275601
2019-02-25,140.9900,142.5500,140.1800,141.4100,4444059
2019-02-22,138.7800,139.6900,137.9300,138.6800,3485007
2019-02-21,139.7500,140.9800,138.4100,138.8800,4051065
2019-02-20,136.3900,140.6900,136.3400,140.3100,6199038
2019-02-19,135.3500,136.9800,135.0000,135.8000,3881321
2019-02-15,134.1000,136.2500,133.6800,136.2000,5217523
2019-02-14,131.7800,133.2500,131.2680,132.6200,2877504
2019-02-13,134.2000,134.3100,132.4500,133.1000,3189564
2019-02-12,130.2600,133.5600,130.0000,132.6700,4505567
2019-02-11,128.9500,130.0700,128.6900,128.9300,2648527
2019-02-08,127.4800,128.6000,126.5500,128.6000,3135042
2019-02-07,129.2900,130.4400,127.3600,128.7800,3682114
2019-02-06,131.2700,132.1000,130.3602,130.5400,3098186
2019-02-05,130.6300,132.1000,130.6000,132.0000,3614480
2019-02-04,130.8800,131.3100,130.1000,130.8800,4541720
2019-02-01,133.0300,133.8600,130.1100,130.9100,5646683
2019-01-31,130.3200,133.3400,129.0400,133.1600,6643296
2019-01-30,127.9300,131.3550,126.3108,130.1100,7181643
